,product_type,sub_area,culture_objects_top_25,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,water_1line,big_road1_1line,railroad_1line,ecology
16629,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16630,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2
16631,1,30,1,0,0,0,1,0,0,0,0,0,0,0,2
16632,1,9,0,0,0,0,0,0,0,0,1,0,0,0,4
16633,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
16634,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16635,1,124,0,0,0,0,0,0,0,0,1,0,0,0,1
16636,0,86,0,0,0,0,1,0,0,0,0,0,0,0,2
16637,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
16638,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16639,1,83,0,0,0,0,1,0,0,0,0,1,0,0,2
16640,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16641,1,31,0,0,0,0,1,0,0,0,0,0,0,0,1
16642,1,102,0,0,0,0,0,1,0,0,0,0,0,1,1
16643,1,26,0,0,0,0,1,0,1,0,1,0,0,0,4
16644,1,52,0,0,0,0,1,0,0,0,1,0,0,0,4
16645,1,56,0,0,0,0,1,0,1,0,0,1,0,0,4
16646,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3
16647,0,6,1,0,0,0,1,1,0,0,1,0,0,0,4
16648,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
16649,1,27,0,0,0,0,0,0,0,0,0,0,1,0,1
16650,0,21,0,0,0,0,1,0,0,0,0,0,0,0,4
16651,1,31,0,0,0,0,1,0,0,0,0,0,0,0,1
16652,1,20,0,0,0,0,1,0,0,0,0,0,0,0,1
16653,1,49,0,0,0,0,0,0,0,0,0,0,0,1,1
16654,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
16655,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16656,1,40,0,0,0,0,0,0,0,0,0,0,0,0,1
16657,1,66,0,0,0,0,1,0,1,0,0,1,0,0,2
16658,1,38,0,0,0,0,1,0,0,0,0,0,0,0,1
16659,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16660,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
16661,1,90,0,0,0,0,0,0,0,0,1,0,0,0,1
16662,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0
16663,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
16664,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
16665,1,37,0,0,0,0,0,0,0,1,0,0,0,0,1
16666,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3
16667,1,100,0,0,0,0,0,1,0,0,0,0,0,0,1
16668,0,44,0,0,0,0,0,0,0,0,0,0,0,0,1
16669,0,6,1,0,0,0,1,1,0,0,1,0,0,0,4
16670,0,17,1,0,0,0,0,0,0,0,0,0,0,0,4
16671,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16672,1,22,0,0,0,0,1,0,0,0,0,0,0,0,3
16673,1,6,1,0,0,0,1,1,0,0,1,0,0,0,4
16674,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16675,1,38,0,0,0,0,1,0,0,0,0,0,0,0,1
16676,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16677,1,32,0,1,0,0,0,0,0,0,0,0,0,0,2
16678,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16679,1,115,0,0,0,0,0,0,0,0,0,0,0,1,1
16680,0,65,0,0,0,0,0,0,0,0,0,0,0,0,1
16681,1,75,0,0,0,0,0,0,0,0,0,0,0,0,1
16682,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
16683,0,6,1,0,0,0,1,1,0,0,1,0,0,0,4
16684,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16685,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16686,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16687,1,35,0,1,0,1,1,0,0,0,0,0,1,0,1
16688,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16689,1,88,0,0,0,0,0,0,1,0,0,0,0,0,4
16690,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
16691,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
16692,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
16693,0,44,0,0,0,0,0,0,0,0,0,0,0,0,1
16694,1,12,0,0,0,0,0,0,0,0,0,0,0,0,3
16695,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16696,1,84,0,0,0,0,0,0,0,0,0,0,0,0,2
16697,1,98,0,0,0,0,1,0,0,0,1,0,0,0,1
16698,1,23,0,0,0,0,0,0,0,0,1,0,1,0,3
16699,1,86,0,0,0,0,1,0,0,0,0,0,0,0,2
16700,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
16701,1,24,0,0,0,0,1,0,0,0,0,0,0,0,3
16702,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
16703,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16704,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0
16705,1,40,0,0,0,0,0,0,0,0,0,0,0,0,1
16706,1,79,0,0,0,0,0,0,0,0,1,0,0,0,3
16707,0,82,0,0,0,0,0,0,0,0,0,1,0,0,0
16708,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
16709,1,43,0,1,0,0,0,0,0,0,0,0,0,0,4
16710,1,23,0,0,0,0,0,0,0,0,1,0,1,0,3
16711,1,48,0,0,0,0,0,0,1,0,0,0,0,0,1
16712,0,44,0,0,0,0,0,0,0,0,0,0,0,0,1
16713,1,6,1,0,0,0,1,1,0,0,1,0,0,0,4
16714,1,51,0,0,0,0,0,0,0,0,0,0,0,0,1
16715,1,121,0,0,0,0,0,0,0,0,0,0,0,0,1
16716,1,92,0,0,0,0,0,0,0,0,1,0,0,0,4
16717,0,32,0,1,0,0,0,0,0,0,0,0,1,0,2
16718,1,62,0,0,0,0,1,0,0,0,0,0,0,0,3
16719,1,93,0,0,0,0,1,0,0,0,0,0,0,0,3
16720,1,88,0,0,0,0,0,0,1,0,0,0,0,0,4
16721,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16722,1,132,0,0,0,0,0,0,0,0,0,0,0,0,2
16723,1,58,1,0,0,0,1,0,0,0,0,0,0,0,1
16724,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
16725,1,54,0,0,0,0,1,0,0,0,0,0,0,0,1
16726,0,58,1,0,0,0,1,0,0,0,0,0,0,0,1
16727,1,28,0,0,0,0,1,0,0,0,0,0,0,0,1
16728,1,22,0,0,0,0,1,0,0,0,0,0,0,0,3
16729,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
16730,0,17,1,0,0,0,0,0,0,0,0,0,0,0,4
16731,0,6,1,0,0,0,1,1,0,0,1,0,0,0,4
16732,0,6,1,0,0,0,1,1,0,0,1,0,0,0,4
16733,1,20,0,0,0,0,1,0,0,0,0,0,0,0,1
16734,1,9,0,0,0,0,0,0,0,0,1,0,0,0,4
16735,1,75,0,0,0,0,0,0,0,0,0,0,0,1,3
16736,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16737,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
16738,1,22,0,0,0,0,1,0,0,0,0,0,0,0,1
16739,1,43,0,1,0,0,0,0,0,0,0,1,0,0,4
16740,1,93,0,0,0,0,1,0,0,0,0,0,0,0,2
16741,0,82,0,0,0,0,0,0,0,0,0,1,0,0,0
16742,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16743,1,16,0,0,1,0,1,0,0,0,0,0,0,0,3
16744,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16745,1,41,0,0,0,0,1,0,0,0,0,0,0,0,2
16746,1,26,0,0,0,0,1,0,1,0,1,0,0,0,4
16747,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3
16748,1,77,0,0,0,0,0,0,0,0,0,1,0,0,0
16749,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16750,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16751,0,133,0,0,0,0,0,0,0,0,0,0,1,0,0
16752,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3
16753,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
16754,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0
16755,1,67,0,0,0,0,0,0,0,0,0,0,0,0,3
16756,1,38,0,0,0,0,1,0,0,0,0,0,0,0,1
16757,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3
16758,1,84,0,0,0,0,0,0,0,0,0,0,1,0,2
16759,1,19,0,0,0,0,0,0,0,0,0,0,0,0,3
16760,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16761,1,42,0,0,0,0,0,0,0,0,0,0,0,0,1
16762,1,73,0,0,0,0,1,0,0,0,0,0,0,0,2
16763,1,94,0,0,0,0,0,0,0,0,1,0,0,0,3
16764,0,6,1,0,0,0,1,1,0,0,1,0,0,0,4
16765,1,65,0,0,0,0,0,0,0,0,0,0,0,0,1
16766,0,6,1,0,0,0,1,1,0,0,1,0,0,0,4
16767,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
16768,1,34,0,0,1,0,1,0,0,0,0,0,0,0,3
16769,0,6,1,0,0,0,1,1,0,0,1,0,0,0,4
16770,1,38,0,0,0,0,1,0,0,0,0,0,0,0,1
16771,0,58,1,0,0,0,1,0,0,0,0,0,0,0,1
16772,1,34,0,0,1,0,1,0,0,0,0,0,0,0,3
16773,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16774,1,85,0,0,0,0,0,0,0,0,0,0,0,0,3
16775,1,42,0,0,0,0,0,0,0,0,0,0,0,0,1
16776,1,70,0,0,0,0,1,0,0,0,0,0,0,0,3
16777,1,54,0,0,0,0,1,0,0,0,0,0,0,0,1
16778,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
16779,1,43,0,1,0,0,0,0,0,0,0,0,0,0,4
16780,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16781,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16782,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16783,1,14,0,0,0,0,1,0,0,0,0,0,0,0,1
16784,1,24,0,0,0,0,1,0,0,0,0,0,0,0,3
16785,1,87,0,0,0,0,0,0,0,0,0,0,0,0,3
16786,1,81,0,0,0,0,1,0,0,0,0,0,0,0,3
16787,1,27,0,0,0,0,0,0,0,0,0,0,0,0,1
16788,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
16789,1,26,0,0,0,0,1,0,1,0,1,0,0,0,4
16790,1,56,0,0,0,0,1,0,1,0,0,0,0,0,4
16791,1,65,0,0,0,0,0,0,0,0,0,0,0,0,1
16792,1,125,0,1,0,0,0,0,0,0,0,0,0,0,3
16793,1,16,0,0,1,0,1,0,0,0,0,0,0,0,1
16794,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16795,1,55,0,0,0,0,1,0,0,0,0,0,0,0,3
16796,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16797,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
16798,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
16799,1,27,0,0,0,0,0,0,0,0,0,0,0,0,2
16800,1,78,0,0,0,0,1,0,0,0,0,0,0,0,4
16801,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16802,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
16803,1,25,0,0,0,0,1,0,0,0,0,0,0,0,1
16804,1,62,0,0,0,0,1,0,0,0,0,0,0,0,3
16805,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16806,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16807,1,115,0,0,0,0,0,0,0,0,0,0,0,1,1
16808,1,9,0,0,0,0,0,0,0,0,1,0,0,0,4
16809,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
16810,1,32,0,1,0,0,0,0,0,0,0,0,0,0,2
16811,1,33,0,0,0,0,1,0,0,0,0,1,0,0,3
16812,1,22,0,0,0,0,1,0,0,0,0,0,0,0,3
16813,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16814,1,24,0,0,0,0,1,0,0,0,0,1,0,0,3
16815,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16816,1,101,0,0,0,0,1,0,0,0,0,0,0,0,1
16817,1,57,0,0,0,0,0,0,0,0,0,0,0,0,2
16818,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
16819,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16820,1,14,0,0,0,0,1,0,0,0,0,0,0,0,2
16821,1,70,0,0,0,0,1,0,0,0,0,0,1,0,3
16822,1,74,0,0,0,0,1,0,0,0,0,0,0,0,1
16823,1,9,0,0,0,0,0,0,0,0,1,0,0,0,4
16824,1,58,1,0,0,0,1,0,0,0,0,0,0,0,1
16825,1,61,1,0,0,0,1,0,0,0,0,0,0,0,4
16826,0,17,1,0,0,0,0,0,0,0,0,0,0,0,4
16827,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16828,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0
16829,1,142,0,0,0,0,0,0,0,0,0,0,0,0,3
16830,1,115,0,0,0,0,0,0,0,0,0,0,0,0,1
16831,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16832,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16833,1,86,0,0,0,0,1,0,0,0,0,0,1,0,2
16834,1,47,0,0,0,0,1,0,0,0,0,0,0,0,1
16835,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
16836,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16837,1,80,0,0,0,0,0,0,0,0,0,0,0,0,3
16838,1,23,0,0,0,0,0,0,0,0,1,0,0,0,3
16839,1,81,0,0,0,0,1,0,0,0,0,0,0,0,3
16840,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16841,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16842,1,35,0,1,0,1,1,0,0,0,0,0,0,0,1
16843,0,14,0,0,0,0,1,0,0,0,0,0,0,1,2
16844,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16845,1,99,0,1,1,0,1,0,0,0,0,0,0,0,1
16846,1,16,0,0,1,0,1,0,0,0,0,0,0,0,3
16847,0,30,1,0,0,0,1,0,0,0,0,0,0,0,2
16848,1,21,0,0,0,0,1,0,0,0,0,0,1,0,1
16849,0,17,1,0,0,0,0,0,0,0,0,0,0,0,4
16850,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
16851,1,29,0,1,0,0,1,0,0,0,1,0,0,0,1
16852,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
16853,1,36,0,0,0,0,0,0,0,0,0,0,0,0,3
16854,0,14,0,0,0,0,1,0,0,0,0,0,0,1,2
16855,1,34,0,0,1,0,1,0,0,0,0,0,0,0,3
16856,1,102,0,0,0,0,0,1,0,0,0,0,0,0,1
16857,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
16858,0,69,0,0,0,0,1,0,0,0,0,0,0,1,2
16859,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16860,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16861,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16862,1,9,0,0,0,0,0,0,0,0,1,1,0,0,4
16863,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
16864,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16865,1,32,0,1,0,0,0,0,0,0,0,0,0,0,2
16866,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
16867,1,74,0,0,0,0,1,0,0,0,0,0,1,0,1
16868,0,17,1,0,0,0,0,0,0,0,0,0,0,0,4
16869,1,42,0,0,0,0,0,0,0,0,0,0,0,0,1
16870,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3
16871,0,6,1,0,0,0,1,1,0,0,1,0,0,0,4
16872,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
16873,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16874,1,93,0,0,0,0,1,0,0,0,0,0,0,0,3
16875,1,37,0,0,0,0,0,0,0,1,0,0,0,0,1
16876,1,76,0,0,0,0,1,0,0,1,0,0,0,0,1
16877,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
16878,1,69,0,0,0,0,1,0,0,0,0,0,0,0,1
16879,1,30,1,0,0,0,1,0,0,0,0,0,0,0,2
16880,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2
16881,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16882,1,28,0,0,0,0,1,0,0,0,0,0,0,0,1
16883,1,100,0,0,0,0,0,1,0,0,0,0,0,0,1
16884,1,101,0,0,0,0,1,0,0,0,0,0,0,0,1
16885,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16886,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
16887,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3
16888,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
16889,1,83,0,0,0,0,1,0,0,0,0,0,0,0,2
16890,1,20,0,0,0,0,1,0,0,0,0,0,0,0,4
16891,1,57,0,0,0,0,0,0,0,0,0,0,0,0,3
16892,1,50,0,0,0,0,0,0,0,0,0,0,0,0,1
16893,1,36,0,0,0,0,0,0,0,0,0,0,0,0,3
16894,1,46,0,0,0,0,1,0,0,0,0,0,0,0,1
16895,0,6,1,0,0,0,1,1,0,0,1,0,0,0,4
16896,1,56,0,0,0,0,1,0,1,0,0,0,0,0,4
16897,0,6,1,0,0,0,1,1,0,0,1,0,0,0,4
16898,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
16899,1,12,0,0,0,0,0,0,0,0,0,0,0,1,3
16900,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16901,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0
16902,1,43,0,1,0,0,0,0,0,0,0,0,0,0,4
16903,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16904,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0
16905,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16906,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
16907,1,88,0,0,0,0,0,0,1,0,0,0,0,0,4
16908,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
16909,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3
16910,1,59,0,0,0,0,1,0,0,0,0,0,0,0,2
16911,1,78,0,0,0,0,1,0,0,0,0,0,0,0,4
16912,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
16913,1,81,0,0,0,0,1,0,0,0,0,0,0,0,3
16914,1,29,0,1,0,0,1,0,0,0,1,0,0,0,2
16915,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0
16916,0,23,0,0,0,0,0,0,0,0,1,0,0,0,3
16917,1,44,0,0,0,0,0,0,0,0,0,0,0,0,1
16918,0,65,0,0,0,0,0,0,0,0,0,0,0,0,1
16919,1,47,0,0,0,0,1,0,0,0,0,0,0,0,3
16920,1,109,0,0,0,0,1,1,0,0,0,0,0,0,1
16921,1,32,0,1,0,0,0,0,0,0,0,0,0,0,2
16922,1,34,0,0,1,0,1,0,0,0,0,0,0,0,3
16923,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0
16924,1,39,0,1,0,0,1,0,0,1,0,0,0,0,1
16925,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16926,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0
16927,1,132,0,0,0,0,0,0,0,0,0,0,0,0,2
16928,1,81,0,0,0,0,1,0,0,0,0,0,0,0,3
16929,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16930,1,93,0,0,0,0,1,0,0,0,0,0,0,0,2
16931,1,84,0,0,0,0,0,0,0,0,0,0,0,0,2
16932,1,54,0,0,0,0,1,0,0,0,0,0,0,0,1
16933,1,68,0,0,0,0,0,0,0,0,0,0,0,0,1
16934,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0
16935,1,75,0,0,0,0,0,0,0,0,0,0,0,0,1
16936,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
16937,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
16938,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
16939,1,26,0,0,0,0,1,0,1,0,1,0,0,0,4
16940,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3
16941,1,85,0,0,0,0,0,0,0,0,0,0,0,0,1
16942,1,91,1,0,0,0,1,0,0,0,0,0,0,0,4
16943,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0
16944,1,12,0,0,0,0,0,0,0,0,0,1,0,0,3
16945,1,14,0,0,0,0,1,0,0,0,0,0,0,0,1
16946,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3
16947,0,14,0,0,0,0,1,0,0,0,0,0,0,1,2
16948,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
16949,1,21,0,0,0,0,1,0,0,0,0,0,0,0,1
16950,1,38,0,0,0,0,1,0,0,0,0,0,0,0,1
16951,1,122,0,0,0,0,1,0,0,0,0,0,0,0,3
16952,1,42,0,0,0,0,0,0,0,0,0,0,0,0,1
16953,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16954,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0
16955,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16956,0,21,0,0,0,0,1,0,0,0,0,0,0,0,4
16957,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
16958,1,56,0,0,0,0,1,0,1,0,0,0,0,0,4
16959,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
16960,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16961,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0
16962,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16963,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16964,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
16965,0,6,1,0,0,0,1,1,0,0,1,0,0,0,4
16966,1,36,0,0,0,0,0,0,0,0,0,0,0,0,3
16967,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
16968,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
16969,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3
16970,1,12,0,0,0,0,0,0,0,0,0,0,0,0,3
16971,1,111,0,1,0,0,1,0,0,0,0,0,0,1,1
16972,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
16973,1,40,0,0,0,0,0,0,0,0,0,0,0,0,1
16974,0,6,1,0,0,0,1,1,0,0,1,0,0,0,4
16975,1,44,0,0,0,0,0,0,0,0,0,0,0,0,1
16976,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
16977,0,17,1,0,0,0,0,0,0,0,0,0,0,0,4
16978,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16979,1,95,0,0,0,0,0,0,0,0,0,0,0,0,1
16980,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
16981,1,74,0,0,0,0,1,0,0,0,0,0,0,0,1
16982,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16983,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
16984,0,23,0,0,0,0,0,0,0,0,1,0,0,0,3
16985,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1
16986,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
16987,1,14,0,0,0,0,1,0,0,0,0,0,0,0,1
16988,1,123,0,0,0,0,0,0,0,0,0,0,0,0,1
16989,1,41,0,0,0,0,1,0,0,0,0,0,0,0,2
16990,0,17,1,0,0,0,0,0,0,0,0,0,0,0,4
16991,1,26,0,0,0,0,1,0,1,0,1,0,0,0,4
16992,1,69,0,0,0,0,1,0,0,0,0,0,0,0,2
16993,1,54,0,0,0,0,1,0,0,0,0,0,0,0,1
16994,1,37,0,0,0,0,0,0,0,1,0,0,0,0,1
16995,1,110,0,0,0,0,1,0,0,1,0,0,0,0,4
16996,1,32,0,1,0,0,0,0,0,0,0,0,0,0,2
16997,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
16998,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16999,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
17000,1,58,1,0,0,0,1,0,0,0,0,0,0,0,1
17001,1,24,0,0,0,0,1,0,0,0,0,0,0,0,3
17002,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
17003,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
17004,1,69,0,0,0,0,1,0,0,0,0,0,0,0,2
17005,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3
17006,1,34,0,0,1,0,1,0,0,0,0,0,0,0,3
17007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
17008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
17009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
17010,1,89,0,0,0,0,0,0,0,0,0,0,0,0,1
17011,0,6,1,0,0,0,1,1,0,0,1,0,0,0,4
17012,1,123,0,0,0,0,0,0,0,0,0,0,0,0,1
17013,1,12,0,0,0,0,0,0,0,0,0,0,0,0,3
17014,1,40,0,0,0,0,0,0,0,0,0,0,0,0,1
17015,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
17016,0,23,0,0,0,0,0,0,0,0,1,0,0,0,3
17017,1,32,0,1,0,0,0,0,0,0,0,0,0,0,2
17018,1,17,1,0,0,0,0,0,0,0,0,0,0,0,4
17019,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
17020,1,51,0,0,0,0,0,0,0,0,0,0,0,0,1
17021,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3
17022,1,72,0,0,0,0,1,0,0,0,0,0,0,0,2
17023,1,51,0,0,0,0,0,0,0,0,0,0,0,0,1
17024,0,65,0,0,0,0,0,0,0,0,0,0,0,0,1
17025,1,9,0,0,0,0,0,0,0,0,1,1,0,0,4
17026,1,75,0,0,0,0,0,0,0,0,0,0,0,0,1
17027,1,33,0,0,0,0,1,0,0,0,0,0,0,0,3
17028,0,14,0,0,0,0,1,0,0,0,0,0,1,0,2
17029,1,28,0,0,0,0,1,0,0,0,0,0,0,0,1
17030,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3
17031,1,68,0,0,0,0,0,0,0,0,0,0,0,0,1
17032,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
17033,1,29,0,1,0,0,1,0,0,0,1,0,0,0,3
17034,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
17035,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
17036,1,44,0,0,0,0,0,0,0,0,0,0,0,0,1
17037,1,49,0,0,0,0,0,0,0,0,0,0,0,0,1
17038,1,9,0,0,0,0,0,0,0,0,1,1,0,0,4
17039,1,21,0,0,0,0,1,0,0,0,0,0,0,0,1
17040,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
17041,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17042,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
17043,1,41,0,0,0,0,1,0,0,0,0,0,0,0,2
17044,1,26,0,0,0,0,1,0,1,0,1,0,0,0,4
17045,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
17046,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3
17047,1,47,0,0,0,0,1,0,0,0,0,0,0,0,3
17048,1,59,0,0,0,0,1,0,0,0,0,0,0,0,2
